date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-01-31,BKK,arrival,16:30,DEL Delhi,TG324,,4h 0m,16:30 | Thai Airways | DEL Delhi | TG324 | 4h 0m | DETAILS,2026-01-28T09:51:34.804784
2026-01-31,BKK,arrival,16:35,XMN Xiamen,MF833,,3h 35m,16:35 | XiamenAir | XMN Xiamen | MF833 | 3h 35m | DETAILS,2026-01-28T09:51:34.990759
2026-01-31,BKK,arrival,16:35,HKT Phuket,PG274,,1h 35m,16:35 | Bangkok Airways | HKT Phuket | PG274 | 1h 35m | DETAILS,2026-01-28T09:51:35.064809
2026-01-31,BKK,arrival,16:35,CGK Jakarta,TG434,,3h 30m,16:35 | Thai Airways | CGK Jakarta | TG434 | 3h 30m | DETAILS,2026-01-28T09:51:35.135042
2026-01-31,BKK,arrival,16:35,KMG Kunming,TG613,,2h 15m,16:35 | Thai Airways | KMG Kunming | TG613 | 2h 15m | DETAILS,2026-01-28T09:51:35.201512
2026-01-31,BKK,arrival,16:40,TFU Chengdu,CA471,,3h 20m,16:40 | Air China | TFU Chengdu | CA471 | 3h 20m | DETAILS,2026-01-28T09:51:35.270893
2026-01-31,BKK,arrival,16:40,HKG Hong Kong,CX751,,3h 10m,16:40 | Cathay Pacific | HKG Hong Kong | CX751 | 3h 10m | DETAILS,2026-01-28T09:51:35.341160
2026-01-31,BKK,arrival,16:40,KKC Khon Kaen,TG45,,1h 0m,16:40 | Thai Airways | KKC Khon Kaen | TG45 | 1h 0m | DETAILS,2026-01-28T09:51:35.404626
2026-01-31,BKK,arrival,16:45,TPE Taipei,CI835,,3h 55m,16:45 | China Airlines | TPE Taipei | CI835 | 3h 55m | DETAILS,2026-01-28T09:51:35.474360
2026-01-31,BKK,arrival,16:45,CNX Chiang Mai,TG111,,1h 20m,16:45 | Thai Airways | CNX Chiang Mai | TG111 | 1h 20m | DETAILS,2026-01-28T09:51:35.536013
2026-01-31,BKK,arrival,16:45,CEI Chiang Rai,VZ133,,1h 25m,16:45 | Vietjet Thailand | CEI Chiang Rai | VZ133 | 1h 25m | DETAILS,2026-01-28T09:51:35.605972
2026-01-31,BKK,arrival,16:50,TPE Taipei,TG633,,3h 55m,16:50 | Thai Airways | TPE Taipei | TG633 | 3h 55m | DETAILS,2026-01-28T09:51:35.671978
2026-01-31,BKK,arrival,16:55,DEL Delhi,AI2332,,4h 20m,16:55 | Air India | DEL Delhi | AI2332 | 4h 20m | DETAILS,2026-01-28T09:51:35.762225
2026-01-31,BKK,arrival,16:55,SHJ Sharjah,G9816,,6h 15m,16:55 | Air Arabia | SHJ Sharjah | G9816 | 6h 15m | DETAILS,2026-01-28T09:51:35.866246
2026-01-31,BKK,arrival,17:00,SIN Singapore,SQ712,,2h 35m,17:00 | Singapore Airlines | SIN Singapore | SQ712 | 2h 35m | DETAILS,2026-01-28T09:51:35.962406
2026-01-31,BKK,arrival,17:05,CAN Guangzhou,CZ8023,,3h 10m,17:05 | China Southern | CAN Guangzhou | CZ8023 | 3h 10m | DETAILS,2026-01-28T09:51:36.066356
2026-01-31,BKK,arrival,17:05,TAO Qingdao,QW9897,,4h 45m,17:05 | Qingdao Airlines | TAO Qingdao | QW9897 | 4h 45m | DETAILS,2026-01-28T09:51:36.156946
2026-01-31,BKK,arrival,17:05,NRT Tokyo,TG643,,7h 20m,17:05 | Thai Airways | NRT Tokyo | TG643 | 7h 20m | DETAILS,2026-01-28T09:51:36.264958
2026-01-31,BKK,arrival,17:10,CAN Guangzhou,TG669,,3h 20m,17:10 | Thai Airways | CAN Guangzhou | TG669 | 3h 20m | DETAILS,2026-01-28T09:51:36.336155
2026-01-31,BKK,arrival,17:10,DAC Dhaka,TG322,,2h 30m,17:10 | Thai Airways | DAC Dhaka | TG322 | 2h 30m | DETAILS,2026-01-28T09:51:36.412577
2026-01-31,BKK,arrival,17:10,CNX Chiang Mai,VZ107,,1h 25m,17:10 | Vietjet Thailand | CNX Chiang Mai | VZ107 | 1h 25m | DETAILS,2026-01-28T09:51:36.486499
2026-01-31,BKK,arrival,17:15,TFU Chengdu,MU5035,,3h 10m,17:15 | China Eastern | TFU Chengdu | MU5035 | 3h 10m | DETAILS,2026-01-28T09:51:36.561859
2026-01-31,BKK,arrival,17:15,HKG Hong Kong,TG629,,2h 45m,17:15 | Thai Airways | HKG Hong Kong | TG629 | 2h 45m | DETAILS,2026-01-28T09:51:36.631126
2026-01-31,BKK,arrival,17:15,SIN Singapore,TG414,,2h 20m,17:15 | Thai Airways | SIN Singapore | TG414 | 2h 20m | DETAILS,2026-01-28T09:51:36.711320
2026-01-31,BKK,arrival,17:20,TFU Chengdu,3U3935,,3h 15m,17:20 | Sichuan Airlines | TFU Chengdu | 3U3935 | 3h 15m | DETAILS,2026-01-28T09:51:36.774476
2026-01-31,BKK,arrival,17:20,TFU Chengdu,TG619,,3h 15m,17:20 | Thai Airways | TFU Chengdu | TG619 | 3h 15m | DETAILS,2026-01-28T09:51:36.839550
2026-01-31,BKK,arrival,17:25,SIN Singapore,TR610,,2h 25m,17:25 | Scoot | SIN Singapore | TR610 | 2h 25m | DETAILS,2026-01-28T09:51:36.904893
2026-01-31,BKK,arrival,17:30,KBV Krabi,FD4401,,1h 25m,17:30 | Thai AirAsia | KBV Krabi | FD4401 | 1h 25m | DETAILS,2026-01-28T09:51:36.970460
2026-01-31,BKK,arrival,17:30,HKT Phuket,VZ2301,,1h 30m,17:30 | Vietjet Thailand | HKT Phuket | VZ2301 | 1h 30m | DETAILS,2026-01-28T09:51:37.056948
2026-01-31,BKK,arrival,17:30,TPE Taipei,VZ571,,4h 0m,17:30 | Vietjet Thailand | TPE Taipei | VZ571 | 4h 0m | DETAILS,2026-01-28T09:51:37.152514
2026-01-31,BKK,arrival,17:35,KHH Kaohsiung,CI839,,3h 50m,17:35 | China Airlines | KHH Kaohsiung | CI839 | 3h 50m | DETAILS,2026-01-28T09:51:37.239187
2026-01-31,BKK,arrival,17:35,HKT Phuket,TG212,,1h 30m,17:35 | Thai Airways | HKT Phuket | TG212 | 1h 30m | DETAILS,2026-01-28T09:51:37.313180
2026-01-31,BKK,arrival,17:40,KUL Kuala Lumpur,MH774,,2h 20m,17:40 | Malaysia Airlines | KUL Kuala Lumpur | MH774 | 2h 20m | DETAILS,2026-01-28T09:51:37.420977
2026-01-31,BKK,arrival,17:40,HAN Hanoi,VJ903,,1h 50m,17:40 | VietJet | HAN Hanoi | VJ903 | 1h 50m | DETAILS,2026-01-28T09:51:37.487840
2026-01-31,BKK,arrival,17:45,USM Koh Samui,PG154,,1h 15m,17:45 | Bangkok Airways | USM Koh Samui | PG154 | 1h 15m | DETAILS,2026-01-28T09:51:37.551696
2026-01-31,BKK,arrival,17:45,UBP Ubon Ratchathani,VZ225,,1h 20m,17:45 | Vietjet Thailand | UBP Ubon Ratchathani | VZ225 | 1h 20m | DETAILS,2026-01-28T09:51:37.626157
2026-01-31,BKK,arrival,17:45,MCT Muscat,WY815,,5h 40m,17:45 | Oman Air | MCT Muscat | WY815 | 5h 40m | DETAILS,2026-01-28T09:51:37.692391
2026-01-31,BKK,arrival,17:50,NNG Nanning,9C7485,,2h 30m,17:50 | Spring Airlines | NNG Nanning | 9C7485 | 2h 30m | DETAILS,2026-01-28T09:51:37.757381
2026-01-31,BKK,arrival,17:50,CEI Chiang Rai,FD4153,,1h 25m,17:50 | Thai AirAsia | CEI Chiang Rai | FD4153 | 1h 25m | DETAILS,2026-01-28T09:51:37.818883
2026-01-31,BKK,arrival,17:50,PVG Shanghai,FM855,,5h 5m,17:50 | Shanghai Airlines | PVG Shanghai | FM855 | 5h 5m | DETAILS,2026-01-28T09:51:37.887623
2026-01-31,BKK,arrival,17:50,MNL Manila,PR736,,3h 40m,17:50 | PAL | MNL Manila | PR736 | 3h 40m | DETAILS,2026-01-28T09:51:37.947624
2026-01-31,BKK,arrival,17:55,CAN Guangzhou,CZ363,,3h 10m,17:55 | China Southern | CAN Guangzhou | CZ363 | 3h 10m | DETAILS,2026-01-28T09:51:38.030427
2026-01-31,BKK,arrival,17:55,HKT Phuket,FD4113,,1h 35m,17:55 | Thai AirAsia | HKT Phuket | FD4113 | 1h 35m | DETAILS,2026-01-28T09:51:38.115358
2026-01-31,BKK,arrival,17:55,HAN Hanoi,VN619,,2h 5m,17:55 | Vietnam Airlines | HAN Hanoi | VN619 | 2h 5m | DETAILS,2026-01-28T09:51:38.197529
2026-01-31,BKK,arrival,18:00,AUH Abu Dhabi,EY406,,6h 15m,18:00 | Etihad | AUH Abu Dhabi | EY406 | 6h 15m | DETAILS,2026-01-28T09:51:38.292319
2026-01-31,BKK,arrival,18:05,PEK Beijing,CA959,,5h 10m,18:05 | Air China | PEK Beijing | CA959 | 5h 10m | DETAILS,2026-01-28T09:51:38.382352
2026-01-31,BKK,arrival,18:05,DXB Dubai,EK370,,6h 10m,18:05 | Emirates | DXB Dubai | EK370 | 6h 10m | DETAILS,2026-01-28T09:51:38.500964
2026-01-31,BKK,arrival,18:05,HAK Haikou,HU721,,2h 30m,18:05 | Hainan Airlines | HAK Haikou | HU721 | 2h 30m | DETAILS,2026-01-28T09:51:38.617336
2026-01-31,BKK,arrival,18:05,KBV Krabi,VZ343,,1h 25m,18:05 | Vietjet Thailand | KBV Krabi | VZ343 | 1h 25m | DETAILS,2026-01-28T09:51:38.690193
2026-01-31,BKK,arrival,18:10,PQC Phu Quoc,VZ987,,1h 20m,18:10 | Vietjet Thailand | PQC Phu Quoc | VZ987 | 1h 20m | DETAILS,2026-01-28T09:51:38.755138
2026-01-31,BKK,arrival,18:10,TPE Taipei,VZ567,,3h 55m,18:10 | Vietjet Thailand | TPE Taipei | VZ567 | 3h 55m | DETAILS,2026-01-28T09:51:38.820604
2026-01-31,BKK,arrival,18:15,RGN Yangon,8M331,,1h 20m,18:15 | MAI | RGN Yangon | 8M331 | 1h 20m | DETAILS,2026-01-28T09:51:38.893675
2026-01-31,BKK,arrival,18:15,HKG Hong Kong,CX701,,3h 10m,18:15 | Cathay Pacific | HKG Hong Kong | CX701 | 3h 10m | DETAILS,2026-01-28T09:51:38.956537
2026-01-31,BKK,arrival,18:15,SZX Shenzhen,CZ8323,,3h 5m,18:15 | China Southern | SZX Shenzhen | CZ8323 | 3h 5m | DETAILS,2026-01-28T09:51:39.015496
2026-01-31,BKK,arrival,18:15,GAY Gaya,TG328,,3h 5m,18:15 | Thai Airways | GAY Gaya | TG328 | 3h 5m | DETAILS,2026-01-28T09:51:39.126241
2026-01-31,BKK,arrival,18:15,KTM Kathmandu,TG320,,3h 30m,18:15 | Thai Airways | KTM Kathmandu | TG320 | 3h 30m | DETAILS,2026-01-28T09:51:39.195330
2026-01-31,BKK,arrival,18:20,CKG Chongqing,3U3771,,3h 30m,18:20 | Sichuan Airlines | CKG Chongqing | 3U3771 | 3h 30m | DETAILS,2026-01-28T09:51:39.262446
2026-01-31,BKK,arrival,18:20,USM Koh Samui,PG162,,1h 15m,18:20 | Bangkok Airways | USM Koh Samui | PG162 | 1h 15m | DETAILS,2026-01-28T09:51:39.322437
2026-01-31,BKK,arrival,18:25,PVG Shanghai,FM839,,4h 45m,18:25 | Shanghai Airlines | PVG Shanghai | FM839 | 4h 45m | DETAILS,2026-01-28T09:51:39.398710
2026-01-31,BKK,arrival,18:25,DOH Doha,QR828,,6h 35m,18:25 | Qatar Airways | DOH Doha | QR828 | 6h 35m | DETAILS,2026-01-28T09:51:39.492869
2026-01-31,BKK,arrival,18:25,CNX Chiang Mai,TG113,,1h 20m,18:25 | Thai Airways | CNX Chiang Mai | TG113 | 1h 20m | DETAILS,2026-01-28T09:51:39.581259
2026-01-31,BKK,arrival,18:30,KMG Kunming,KY8369,,2h 25m,18:30 | Kunming Airlines | KMG Kunming | KY8369 | 2h 25m | DETAILS,2026-01-28T09:51:39.667147
2026-01-31,BKK,arrival,18:30,SGN Ho Chi Minh City,VN607,,1h 25m,18:30 | Vietnam Airlines | SGN Ho Chi Minh City | VN607 | 1h 25m | DETAILS,2026-01-28T09:51:39.743599
2026-01-31,BKK,arrival,18:30,SZX Shenzhen,ZH307,,3h 0m,18:30 | Shenzhen Airlines | SZX Shenzhen | ZH307 | 3h 0m | DETAILS,2026-01-28T09:51:39.850703
2026-01-31,BKK,arrival,18:40,DXB Dubai,EK372,,6h 10m,18:40 | Emirates | DXB Dubai | EK372 | 6h 10m | DETAILS,2026-01-28T09:51:39.918642
2026-01-31,BKK,arrival,18:40,BFV Buri Ram,FD4512,,1h 5m,18:40 | Thai AirAsia | BFV Buri Ram | FD4512 | 1h 5m | DETAILS,2026-01-28T09:51:39.984300
2026-01-31,BKK,arrival,18:40,HKT Phuket,TG216,,1h 30m,18:40 | Thai Airways | HKT Phuket | TG216 | 1h 30m | DETAILS,2026-01-28T09:51:40.044602
2026-01-31,BKK,arrival,18:40,CNX Chiang Mai,VZ109,,1h 20m,18:40 | Vietjet Thailand | CNX Chiang Mai | VZ109 | 1h 20m | DETAILS,2026-01-28T09:51:40.144617
2026-01-31,BKK,arrival,18:45,TDX Trat,PG308,,1h 0m,18:45 | Bangkok Airways | TDX Trat | PG308 | 1h 0m | DETAILS,2026-01-28T09:51:40.213526
2026-01-31,BKK,arrival,18:45,USM Koh Samui,PG146,,1h 20m,18:45 | Bangkok Airways | USM Koh Samui | PG146 | 1h 20m | DETAILS,2026-01-28T09:51:40.274493
2026-01-31,BKK,arrival,18:45,SIN Singapore,SQ714,,2h 35m,18:45 | Singapore Airlines | SIN Singapore | SQ714 | 2h 35m | DETAILS,2026-01-28T09:51:40.341091
2026-01-31,BKK,arrival,18:50,THS Sukhothai,PG214,,1h 20m,18:50 | Bangkok Airways | THS Sukhothai | PG214 | 1h 20m | DETAILS,2026-01-28T09:51:40.408488
2026-01-31,BKK,arrival,18:50,OVB Novosibirsk,S75701,,9h 55m,18:50 | S7 Airlines | OVB Novosibirsk | S75701 | 9h 55m | DETAILS,2026-01-28T09:51:40.476076
2026-01-31,BKK,arrival,18:55,CAN Guangzhou,CZ8019,,3h 5m,18:55 | China Southern | CAN Guangzhou | CZ8019 | 3h 5m | DETAILS,2026-01-28T09:51:40.549018
2026-01-31,BKK,arrival,18:55,HKT Phuket,PG284,,1h 35m,18:55 | Bangkok Airways | HKT Phuket | PG284 | 1h 35m | DETAILS,2026-01-28T09:51:40.652263
2026-01-31,BKK,arrival,18:55,USM Koh Samui,PG164,,1h 15m,18:55 | Bangkok Airways | USM Koh Samui | PG164 | 1h 15m | DETAILS,2026-01-28T09:51:40.743833
2026-01-31,BKK,arrival,19:00,UBP Ubon Ratchathani,TG29,,1h 5m,19:00 | Thai Airways | UBP Ubon Ratchathani | TG29 | 1h 5m | DETAILS,2026-01-28T09:51:40.836869
2026-01-31,BKK,arrival,19:00,HKT Phuket,VZ307,,1h 30m,19:00 | Vietjet Thailand | HKT Phuket | VZ307 | 1h 30m | DETAILS,2026-01-28T09:51:40.917087
2026-01-31,BKK,arrival,19:05,SIN Singapore,TR616,,2h 30m,19:05 | Scoot | SIN Singapore | TR616 | 2h 30m | DETAILS,2026-01-28T09:51:41.027086
2026-01-31,BKK,arrival,19:05,SGN Ho Chi Minh City,VJ805,,1h 30m,19:05 | VietJet | SGN Ho Chi Minh City | VJ805 | 1h 30m | DETAILS,2026-01-28T09:51:41.097716
2026-01-31,BKK,arrival,19:20,KUL Kuala Lumpur,MH780,,2h 15m,19:20 | Malaysia Airlines | KUL Kuala Lumpur | MH780 | 2h 15m | DETAILS,2026-01-28T09:51:41.175239
2026-01-31,BKK,arrival,19:25,DOH Doha,QR826,,6h 35m,19:25 | Qatar Airways | DOH Doha | QR826 | 6h 35m | DETAILS,2026-01-28T09:51:41.239503
2026-01-31,BKK,arrival,19:25,DPS Denpasar,TG432,,4h 15m,19:25 | Thai Airways | DPS Denpasar | TG432 | 4h 15m | DETAILS,2026-01-28T09:51:41.305965
2026-01-31,BKK,arrival,19:30,MEL Melbourne,JQ29,,9h 10m,19:30 | Jetstar | MEL Melbourne | JQ29 | 9h 10m | DETAILS,2026-01-28T09:51:41.368692
2026-01-31,BKK,arrival,19:30,VTE Vientiane,QV445,,1h 0m,19:30 | Lao Airlines | VTE Vientiane | QV445 | 1h 0m | DETAILS,2026-01-28T09:51:41.454856
2026-01-31,BKK,arrival,19:35,BOM Mumbai,AI2337,,4h 35m,19:35 | Air India | BOM Mumbai | AI2337 | 4h 35m | DETAILS,2026-01-28T09:51:41.522372
2026-01-31,BKK,arrival,19:35,CNX Chiang Mai,FD4109,,1h 20m,19:35 | Thai AirAsia | CNX Chiang Mai | FD4109 | 1h 20m | DETAILS,2026-01-28T09:51:41.591433
2026-01-31,BKK,arrival,19:35,KMG Kunming,KY8367,,2h 25m,19:35 | Kunming Airlines | KMG Kunming | KY8367 | 2h 25m | DETAILS,2026-01-28T09:51:41.661177
2026-01-31,BKK,arrival,19:40,RGN Yangon,8M350,,1h 20m,19:40 | MAI | RGN Yangon | 8M350 | 1h 20m | DETAILS,2026-01-28T09:51:41.734653
2026-01-31,BKK,arrival,19:40,MEL Melbourne,TG466,,9h 10m,19:40 | Thai Airways | MEL Melbourne | TG466 | 9h 10m | DETAILS,2026-01-28T09:51:41.831177
2026-01-31,BKK,arrival,19:45,USM Koh Samui,PG166,,1h 15m,19:45 | Bangkok Airways | USM Koh Samui | PG166 | 1h 15m | DETAILS,2026-01-28T09:51:41.922064
2026-01-31,BKK,arrival,19:45,KHH Kaohsiung,TG631,,3h 30m,19:45 | Thai Airways | KHH Kaohsiung | TG631 | 3h 30m | DETAILS,2026-01-28T09:51:42.017676
2026-01-31,BKK,arrival,19:50,DEL Delhi,6E1063,,4h 10m,19:50 | IndiGo | DEL Delhi | 6E1063 | 4h 10m | DETAILS,2026-01-28T09:51:42.131273
2026-01-31,BKK,arrival,19:50,CNX Chiang Mai,FD4097,,1h 25m,19:50 | Thai AirAsia | CNX Chiang Mai | FD4097 | 1h 25m | DETAILS,2026-01-28T09:51:42.213401
2026-01-31,BKK,arrival,20:00,HDY Hat Yai,FD4205,,1h 30m,20:00 | Thai AirAsia | HDY Hat Yai | FD4205 | 1h 30m | DETAILS,2026-01-28T09:51:42.320356
2026-01-31,BKK,arrival,20:00,SIN Singapore,SQ720,,2h 25m,20:00 | Singapore Airlines | SIN Singapore | SQ720 | 2h 25m | DETAILS,2026-01-28T09:51:42.407280
2026-01-31,BKK,arrival,20:00,URT Surat Thani,VZ353,,1h 10m,20:00 | Vietjet Thailand | URT Surat Thani | VZ353 | 1h 10m | DETAILS,2026-01-28T09:51:42.478554
2026-01-31,BKK,arrival,20:10,KMG Kunming,MU9613,,2h 40m,20:10 | China Eastern | KMG Kunming | MU9613 | 2h 40m | DETAILS,2026-01-28T09:51:42.549007
2026-01-31,BKK,arrival,20:15,USM Koh Samui,PG160,,1h 35m,20:15 | Bangkok Airways | USM Koh Samui | PG160 | 1h 35m | DETAILS,2026-01-28T09:51:42.623857
2026-01-31,BKK,arrival,20:15,USM Koh Samui,PG176,,1h 15m,20:15 | Bangkok Airways | USM Koh Samui | PG176 | 1h 15m | DETAILS,2026-01-28T09:51:42.689927
2026-01-31,BKK,arrival,20:15,SGN Ho Chi Minh City,VN609,,1h 35m,20:15 | Vietnam Airlines | SGN Ho Chi Minh City | VN609 | 1h 35m | DETAILS,2026-01-28T09:51:42.754137
2026-01-31,BKK,arrival,20:15,KKC Khon Kaen,VZ215,,1h 10m,20:15 | Vietjet Thailand | KKC Khon Kaen | VZ215 | 1h 10m | DETAILS,2026-01-28T09:51:42.818464
2026-01-31,BKK,arrival,20:15,UTH Udon Thani,VZ203,,1h 10m,20:15 | Vietjet Thailand | UTH Udon Thani | VZ203 | 1h 10m | DETAILS,2026-01-28T09:51:42.883075
2026-01-31,BKK,arrival,20:20,DEL Delhi,AI2304,,4h 20m,20:20 | Air India | DEL Delhi | AI2304 | 4h 20m | DETAILS,2026-01-28T09:51:42.948711
2026-01-31,BKK,arrival,20:20,CNX Chiang Mai,VZ121,,1h 20m,20:20 | Vietjet Thailand | CNX Chiang Mai | VZ121 | 1h 20m | DETAILS,2026-01-28T09:51:43.021979
2026-01-31,BKK,arrival,20:25,CEI Chiang Rai,TG137,,1h 30m,20:25 | Thai Airways | CEI Chiang Rai | TG137 | 1h 30m | DETAILS,2026-01-28T09:51:43.115082
2026-01-31,BKK,arrival,20:25,KBV Krabi,VZ2343,,1h 25m,20:25 | Vietjet Thailand | KBV Krabi | VZ2343 | 1h 25m | DETAILS,2026-01-28T09:51:43.226780
2026-01-31,BKK,arrival,20:30,PBH Paro,KB152,,3h 10m,20:30 | Drukair | PBH Paro | KB152 | 3h 10m | DETAILS,2026-01-28T09:51:43.319804
2026-01-31,BKK,arrival,20:35,SIN Singapore,TG408,,2h 20m,20:35 | Thai Airways | SIN Singapore | TG408 | 2h 20m | DETAILS,2026-01-28T09:51:43.408229
2026-01-31,BKK,arrival,20:40,TFU Chengdu,EU2867,,3h 15m,20:40 | Chengdu Airlines | TFU Chengdu | EU2867 | 3h 15m | DETAILS,2026-01-28T09:51:43.521181
2026-01-31,BKK,arrival,20:40,HKG Hong Kong,TG639,,2h 45m,20:40 | Thai Airways | HKG Hong Kong | TG639 | 2h 45m | DETAILS,2026-01-28T09:51:43.613793
2026-01-31,BKK,arrival,20:40,RGN Yangon,UB17,,1h 25m,20:40 | Myanmar National Airlines | RGN Yangon | UB17 | 1h 25m | DETAILS,2026-01-28T09:51:43.701550
2026-01-31,BKK,arrival,20:45,CRK Angeles,5J943,,3h 30m,20:45 | Cebu Pacific | CRK Angeles | 5J943 | 3h 30m | DETAILS,2026-01-28T09:51:43.766452
2026-01-31,BKK,arrival,20:45,USM Koh Samui,PG174,,1h 15m,20:45 | Bangkok Airways | USM Koh Samui | PG174 | 1h 15m | DETAILS,2026-01-28T09:51:43.844413
2026-01-31,BKK,arrival,20:45,USM Koh Samui,PG184,,1h 35m,20:45 | Bangkok Airways | USM Koh Samui | PG184 | 1h 35m | DETAILS,2026-01-28T09:51:43.911044
2026-01-31,BKK,arrival,20:45,KTI Phnom Penh,TK53,,1h 30m,20:45 | Turkish Airlines | KTI Phnom Penh | TK53 | 1h 30m | DETAILS,2026-01-28T09:51:43.970223
2026-01-31,BKK,arrival,20:50,SYD Sydney,TG472,,9h 25m,20:50 | Thai Airways | SYD Sydney | TG472 | 9h 25m | DETAILS,2026-01-28T09:51:44.037971
2026-01-31,BKK,arrival,20:55,FOC Fuzhou,9C7301,,4h 10m,20:55 | Spring Airlines | FOC Fuzhou | 9C7301 | 4h 10m | DETAILS,2026-01-28T09:51:44.104174
2026-01-31,BKK,arrival,20:55,ICN Seoul,TG653,,5h 55m,20:55 | Thai Airways | ICN Seoul | TG653 | 5h 55m | DETAILS,2026-01-28T09:51:44.172959
2026-01-31,BKK,arrival,20:55,PVG Shanghai,TG665,,4h 40m,20:55 | Thai Airways | PVG Shanghai | TG665 | 4h 40m | DETAILS,2026-01-28T09:51:44.235879
2026-01-31,BKK,arrival,20:55,RGN Yangon,TG304,,1h 25m,20:55 | Thai Airways | RGN Yangon | TG304 | 1h 25m | DETAILS,2026-01-28T09:51:44.316190
2026-01-31,BKK,arrival,21:00,HKT Phuket,TG218,,1h 35m,21:00 | Thai Airways | HKT Phuket | TG218 | 1h 35m | DETAILS,2026-01-28T09:51:44.414107
2026-01-31,BKK,arrival,21:00,HAN Hanoi,VN617,,2h 5m,21:00 | Vietnam Airlines | HAN Hanoi | VN617 | 2h 5m | DETAILS,2026-01-28T09:51:44.508024
2026-01-31,BKK,arrival,21:05,BOM Mumbai,6E1059,,4h 25m,21:05 | IndiGo | BOM Mumbai | 6E1059 | 4h 25m | DETAILS,2026-01-28T09:51:44.608190
2026-01-31,BKK,arrival,21:10,UTH Udon Thani,FD4353,,1h 10m,21:10 | Thai AirAsia | UTH Udon Thani | FD4353 | 1h 10m | DETAILS,2026-01-28T09:51:44.694678
2026-01-31,BKK,arrival,21:10,ICN Seoul,LJ1,,6h 0m,21:10 | Jin Air | ICN Seoul | LJ1 | 6h 0m | DETAILS,2026-01-28T09:51:44.810108
2026-01-31,BKK,arrival,21:10,SAI Siem Reap,PG908,,1h 45m,21:10 | Bangkok Airways | SAI Siem Reap | PG908 | 1h 45m | DETAILS,2026-01-28T09:51:44.874555
2026-01-31,BKK,arrival,21:10,USM Koh Samui,PG172,,1h 35m,21:10 | Bangkok Airways | USM Koh Samui | PG172 | 1h 35m | DETAILS,2026-01-28T09:51:44.942541
2026-01-31,BKK,arrival,21:20,ICN Seoul,BX727,,6h 30m,21:20 | Air Busan | ICN Seoul | BX727 | 6h 30m | DETAILS,2026-01-28T09:51:45.009735
2026-01-31,BKK,arrival,21:20,PEK Beijing,TG615,,5h 15m,21:20 | Thai Airways | PEK Beijing | TG615 | 5h 15m | DETAILS,2026-01-28T09:51:45.139372
2026-01-31,BKK,arrival,21:20,KTI Phnom Penh,VZ723,,1h 25m,21:20 | Vietjet Thailand | KTI Phnom Penh | VZ723 | 1h 25m | DETAILS,2026-01-28T09:51:45.206230
2026-01-31,BKK,arrival,21:25,HKT Phuket,PG278,,1h 35m,21:25 | Bangkok Airways | HKT Phuket | PG278 | 1h 35m | DETAILS,2026-01-28T09:51:45.273859
2026-01-31,BKK,arrival,21:25,CEI Chiang Rai,VZ135,,1h 25m,21:25 | Vietjet Thailand | CEI Chiang Rai | VZ135 | 1h 25m | DETAILS,2026-01-28T09:51:45.338647
2026-01-31,BKK,arrival,21:25,ICN Seoul,YP601,,6h 10m,21:25 | Air Premia | ICN Seoul | YP601 | 6h 10m | DETAILS,2026-01-28T09:51:45.401735
2026-01-31,BKK,arrival,21:25,ICN Seoul,ZE511,,6h 20m,21:25 | Eastar Jet | ICN Seoul | ZE511 | 6h 20m | DETAILS,2026-01-28T09:51:45.464896
2026-01-31,BKK,arrival,21:30,ICN Seoul,KE651,,6h 10m,21:30 | Korean Air | ICN Seoul | KE651 | 6h 10m | DETAILS,2026-01-28T09:51:45.534251
2026-01-31,BKK,arrival,21:35,RGN Yangon,8M372,,1h 20m,21:35 | MAI | RGN Yangon | 8M372 | 1h 20m | DETAILS,2026-01-28T09:51:45.636806
2026-01-31,BKK,arrival,21:35,USM Koh Samui,PG188,,1h 15m,21:35 | Bangkok Airways | USM Koh Samui | PG188 | 1h 15m | DETAILS,2026-01-28T09:51:45.723905
2026-01-31,BKK,arrival,21:35,SGN Ho Chi Minh City,TG557,,1h 25m,21:35 | Thai Airways | SGN Ho Chi Minh City | TG557 | 1h 25m | DETAILS,2026-01-28T09:51:45.819958
2026-01-31,BKK,arrival,21:40,VTE Vientiane,TG575,,1h 10m,21:40 | Thai Airways | VTE Vientiane | TG575 | 1h 10m | DETAILS,2026-01-28T09:51:45.921342
2026-01-31,BKK,arrival,21:45,USM Koh Samui,PG178,,1h 15m,21:45 | Bangkok Airways | USM Koh Samui | PG178 | 1h 15m | DETAILS,2026-01-28T09:51:46.036091
2026-01-31,BKK,arrival,21:45,KBV Krabi,TG250,,1h 25m,21:45 | Thai Airways | KBV Krabi | TG250 | 1h 25m | DETAILS,2026-01-28T09:51:46.111013
2026-01-31,BKK,arrival,21:45,TPE Taipei,TG635,,3h 55m,21:45 | Thai Airways | TPE Taipei | TG635 | 3h 55m | DETAILS,2026-01-28T09:51:46.176941
2026-01-31,BKK,arrival,21:50,MFM Macau,NX992,,3h 0m,21:50 | Air Macau | MFM Macau | NX992 | 3h 0m | DETAILS,2026-01-28T09:51:46.265250
2026-01-31,BKK,arrival,21:55,PUS Busan,BX725,,5h 55m,21:55 | Air Busan | PUS Busan | BX725 | 5h 55m | DETAILS,2026-01-28T09:51:46.326021
