date,airport,direction,time,destination,flight,airline,duration,raw_text,scraped_at
2026-03-26,BKK,departure,00:01,PER Perth,TG483,TG,6h 54m,00:01 | Thai Airways | PER Perth | TG483 | 6h 54m | DETAILS,2026-01-30T14:38:36.845318
2026-03-26,BKK,arrival,01:50,CGO Zhengzhou,CZ3079,CZ,4h 25m,01:50 | China Southern | CGO Zhengzhou | CZ3079 | 4h 25m | DETAILS,2026-01-30T14:39:28.971706
2026-03-26,BKK,arrival,01:55,PVG Shanghai,FM841,FM,4h 35m,01:55 | Shanghai Airlines | PVG Shanghai | FM841 | 4h 35m | DETAILS,2026-01-30T14:39:29.031570
2026-03-26,BKK,arrival,01:55,TNA Jinan,SC8075,SC,5h 0m,01:55 | Shandong Airlines | TNA Jinan | SC8075 | 5h 0m | DETAILS,2026-01-30T14:39:29.095309
2026-03-26,BKK,arrival,02:05,CAN Guangzhou,MU2077,MU,3h 0m,02:05 | China Eastern | CAN Guangzhou | MU2077 | 3h 0m | DETAILS,2026-01-30T14:39:29.156724
2026-03-26,BKK,arrival,02:15,SZX Shenzhen,ZH305,ZH,2h 55m,02:15 | Shenzhen Airlines | SZX Shenzhen | ZH305 | 2h 55m | DETAILS,2026-01-30T14:39:29.226917
2026-03-26,BKK,arrival,02:20,HGH Hangzhou,CA715,CA,4h 15m,02:20 | Air China | HGH Hangzhou | CA715 | 4h 15m | DETAILS,2026-01-30T14:39:29.291115
2026-03-26,BKK,arrival,02:30,IKT Irkutsk,S76305,S7,6h 20m,02:30 | S7 Airlines | IKT Irkutsk | S76305 | 6h 20m | DETAILS,2026-01-30T14:39:29.352284
2026-03-26,BKK,arrival,02:30,HGH Hangzhou,VZ3537,VZ,4h 30m,02:30 | Vietjet Thailand | HGH Hangzhou | VZ3537 | 4h 30m | DETAILS,2026-01-30T14:39:29.421552
2026-03-26,BKK,arrival,02:35,MNL Manila,5J931,5J,3h 50m,02:35 | Cebu Pacific | MNL Manila | 5J931 | 3h 50m | DETAILS,2026-01-30T14:39:29.489952
2026-03-26,BKK,arrival,02:40,WUH Wuhan,MU2563,MU,3h 45m,02:40 | China Eastern | WUH Wuhan | MU2563 | 3h 45m | DETAILS,2026-01-30T14:39:29.575734
2026-03-26,BKK,arrival,03:05,XIY Xian,GJ8907,GJ,4h 10m,03:05 | Loong Air | XIY Xian | GJ8907 | 4h 10m | DETAILS,2026-01-30T14:39:29.635149
2026-03-26,BKK,arrival,04:05,PVG Shanghai,FM847,FM,4h 50m,04:05 | Shanghai Airlines | PVG Shanghai | FM847 | 4h 50m | DETAILS,2026-01-30T14:39:29.702242
2026-03-26,BKK,arrival,04:20,IST Istanbul,TK58,TK,8h 50m,04:20 | Turkish Airlines | IST Istanbul | TK58 | 8h 50m | DETAILS,2026-01-30T14:39:29.764394
2026-03-26,BKK,arrival,04:55,CCU Kolkata,VZ771,VZ,2h 35m,04:55 | Vietjet Thailand | CCU Kolkata | VZ771 | 2h 35m | DETAILS,2026-01-30T14:39:29.831675
2026-03-26,BKK,arrival,04:55,PNQ Pune,6E1095,6E,4h 15m,04:55 | IndiGo | PNQ Pune | 6E1095 | 4h 15m | DETAILS,2026-01-30T14:39:29.890781
2026-03-26,BKK,arrival,05:00,KIX Osaka,JL727,JL,6h 15m,05:00 | JAL | KIX Osaka | JL727 | 6h 15m | DETAILS,2026-01-30T14:39:29.949730
2026-03-26,BKK,arrival,05:05,BOM Mumbai,TG318,TG,4h 15m,05:05 | Thai Airways | BOM Mumbai | TG318 | 4h 15m | DETAILS,2026-01-30T14:39:30.014305
2026-03-26,BKK,arrival,05:05,HND Tokyo,JL33,JL,6h 55m,05:05 | JAL | HND Tokyo | JL33 | 6h 55m | DETAILS,2026-01-30T14:39:30.074207
2026-03-26,BKK,arrival,05:10,HND Tokyo,NH849,NH,7h 5m,05:10 | ANA | HND Tokyo | NH849 | 7h 5m | DETAILS,2026-01-30T14:39:30.138135
2026-03-26,BKK,arrival,05:10,KTM Kathmandu,TG310,TG,3h 30m,05:10 | Thai Airways | KTM Kathmandu | TG310 | 3h 30m | DETAILS,2026-01-30T14:39:30.203984
2026-03-26,BKK,arrival,05:20,IST Istanbul,TG901,TG,8h 50m,05:20 | Thai Airways | IST Istanbul | TG901 | 8h 50m | DETAILS,2026-01-30T14:39:30.267627
2026-03-26,BKK,arrival,05:25,HND Tokyo,TG661,TG,7h 5m,05:25 | Thai Airways | HND Tokyo | TG661 | 7h 5m | DETAILS,2026-01-30T14:39:30.326049
